20.000,  2
20.020,  2
20.040,  2
20.060,  1
20.080,  0
20.100,  0
20.120,  2
20.140,  3
20.160,  3
20.180,  2
20.200,  0
20.220,  0
20.240,  0
20.260,  1
20.280,  1
20.300,  0
20.320,  0
20.340,  0
20.360,  0
20.380,  0
20.400,  0
20.420,  0
20.440,  0
20.460,  0
20.480,  0
20.500,  0
20.520,  0
20.540,  0
20.560,  1
20.580,  1
20.600,  1
20.620,  1
20.640,  1
20.660,  1
20.680,  1
20.700,  1
20.720,  1
20.740,  2
20.760,  2
20.780,  2
20.800,  3
20.820,  3
20.840,  3
20.860,  4
20.880,  7
20.900,  8
20.920,  8
20.940,  6
20.960,  5
20.980,  6
21.000,  6
21.020,  5
21.040,  5
21.060,  5
21.080,  6
21.100,  9
21.120, 10
21.140, 10
21.160,  8
21.180,  7
21.200,  7
21.220,  6
21.240,  6
21.260,  7
21.280,  9
21.300, 10
21.320,  9
21.340,  7
21.360,  6
21.380,  5
21.400,  5
21.420,  5
21.440,  5
21.460,  5
21.480,  5
21.500,  5
21.520,  5
21.540,  6
21.560,  7
21.580,  8
21.600,  8
21.620,  9
21.640,  9
21.660,  8
21.680,  7
21.700,  6
21.720,  6
21.740,  7
21.760,  7
21.780,  8
21.800,  9
21.820,  9
21.840,  8
21.860,  7
21.880,  6
21.900,  7
21.920,  8
21.940,  9
21.960, 10
21.980,  9
22.000,  8
22.020,  7
22.040,  5
22.060,  5
22.080,  5
22.100,  5
22.120,  5
22.140,  5
22.160,  5
22.180,  6
22.200,  7
22.220,  7
22.240,  7
22.260,  7
22.280,  6
22.300,  7
22.320,  8
22.340,  8
22.360,  8
22.380,  8
22.400,  8
22.420,  7
22.440,  7
22.460,  8
22.480, 10
22.500, 10
22.520,  9
22.540,  7
22.560,  7
22.580,  8
22.600,  8
22.620,  8
22.640,  9
22.660, 12
22.680, 13
22.700, 12
22.720,  9
22.740,  7
22.760,  7
22.780,  9
22.800, 12
22.820, 14
22.840, 15
22.860, 15
22.880, 15
22.900, 17
22.920, 19
22.940, 19
22.960, 17
22.980, 14
23.000, 12
23.020, 11
23.040, 10
23.060,  8
23.080,  8
23.100,  9
23.120,  9
23.140,  8
23.160,  8
23.180,  7
23.200,  7
23.220,  7
23.240,  7
23.260,  7
23.280,  7
23.300,  7
23.320,  7
23.340,  7
23.360,  7
23.380,  8
23.400,  7
23.420,  6
23.440,  6
23.460,  6
23.480,  6
23.500,  7
23.520,  8
23.540,  8
23.560,  6
23.580,  6
23.600,  7
23.620,  9
23.640, 10
23.660,  9
23.680,  9
23.700, 11
23.720, 13
23.740, 13
23.760, 12
23.780,  9
23.800,  7
23.820,  5
23.840,  5
23.860,  5
23.880,  5
23.900,  5
23.920,  6
23.940,  7
23.960,  8
23.980,  8
24.000,  6
24.020,  4
24.040,  4
24.060,  4
24.080,  4
24.100,  4
24.120,  4
24.140,  4
24.160,  5
24.180,  5
24.200,  5
24.220,  5
24.240,  5
24.260,  5
24.280,  5
24.300,  5
24.320,  5
24.340,  5
24.360,  6
24.380,  7
24.400,  7
24.420,  8
24.440, 10
24.460, 10
24.480,  9
24.500,  8
24.520,  8
24.540,  8
24.560,  9
24.580,  8
24.600,  5
24.620,  3
24.640,  3
24.660,  3
24.680,  3
24.700,  3
24.720,  3
24.740,  3
24.760,  4
24.780,  4
24.800,  4
24.820,  5
24.840,  6
24.860,  7
24.880,  6
24.900,  5
24.920,  6
24.940,  7
24.960,  8
24.980,  8
25.000,  7
