20,4.767
20.04,5.267
20.08,5.267
20.12,5.567
20.16,5.367
20.2,5.567
20.24,5.6
20.28,5.133
20.32,5.533
20.36,5.767
20.4,6.067
20.44,5.833
20.48,5.6
20.52,5.4
20.56,6.767
20.6,5.833
20.64,5.733
20.68,5.267
20.72,6.067
20.76,6.333
20.8,6.367
20.84,6.167
20.88,5.833
20.92,5.967
20.96,6.067
21,6.533
21.04,5.933
21.08,6.2
21.12,6.367
21.16,6.3
21.2,6.367
21.24,7.167
21.28,6.167
21.32,6.933
21.36,5.667
21.4,5.233
21.44,6.467
21.48,7.2
21.52,6.1
21.56,7.2
21.6,6.667
21.64,6.767
21.68,7.633
21.72,7.767
21.76,7.433
21.8,6.633
21.84,7.8
21.88,8.233
21.92,8.1
21.96,7.967
22,8.767
22.04,9.267
22.08,9.167
22.12,9.4
22.16,8.2
22.2,9
22.24,8.467
22.28,8.5
22.32,8.7
22.36,9.667
22.4,9.067
22.44,8.667
22.48,11.033
22.52,12.2
22.56,13.267
22.6,14.067
22.64,15.3
22.68,16.867
22.72,17.1
22.76,18.7
22.8,16.667
22.84,16.967
22.88,15.2
22.92,13.467
22.96,13.3
23,12.233
23.04,10.5
23.08,8.1
23.12,8.367
23.16,8.6
23.2,8.3
23.24,8.033
23.28,7.4
23.32,7.533
23.36,7.5
23.4,7.9
23.44,7.733
23.48,9.4
23.52,7.767
23.56,8.3
23.6,8.633
23.64,8.633
23.68,9.067
23.72,9.467
23.76,8.367
23.8,10.033
23.84,9.667
23.88,10.3
23.92,10.333
23.96,11.933
24,13
24.04,12.133
24.08,12.1
24.12,10.9
24.16,12.133
24.2,10.233
24.24,9.867
24.28,9.633
24.32,9.133
24.36,8.333
24.4,8
24.44,8.3
24.48,8.367
24.52,8.433
24.56,8.4
24.6,7.5
24.64,8.267
24.68,9.167
24.72,7.633
24.76,8.4
24.8,8.567
24.84,8.5
24.88,9.033
24.92,8.6
24.96,7.6
25,8.033
25.04,8.133
25.08,8.667
25.12,8.933
25.16,9.4
25.2,9.133
25.24,9.8
25.28,9.933
25.32,10.4
25.36,9.433
25.4,9.9
25.44,11.033
25.48,10.667
25.52,11.633
25.56,10.8
25.6,11.767
25.64,9.767
25.68,10.9
25.72,10.767
25.76,11.767
25.8,11.967
25.84,11.367
25.88,11.667
25.92,10.733
25.96,10.633
26,10.7
26.04,9.933
26.08,11.233
26.12,10.4
26.16,9.3
26.2,11.067
26.24,11
26.28,10.133
26.32,10.133
26.36,10
26.4,11.567
26.44,11.6
26.48,10.533
26.52,12.033
26.56,11.233
26.6,12.1
26.64,11.167
26.68,12.233
26.72,11.167
26.76,10.467
26.8,11.933
26.84,11.6
26.88,12.433
26.92,11.533
26.96,11.233
27,11.567
27.04,12.167
27.08,11.067
27.12,12.3
27.16,12.4
27.2,13.267
27.24,11.233
27.28,11.867
27.32,12.433
27.36,13.767
27.4,12.767
27.44,11.733
27.48,14.133
27.52,13
27.56,13.633
27.6,12.733
27.64,12.233
27.68,13.067
27.72,12.8
27.76,13.967
27.8,13.933
27.84,13.233
27.88,15.4
27.92,14.833
27.96,14.167
28,14.7
28.04,14.067
28.08,14.4
28.12,15.267
28.16,13.7
28.2,15.167
28.24,16.367
28.28,14.2
28.32,14.933
28.36,14.733
28.4,15.667
28.44,17.233
28.48,16.3
28.52,14.867
28.56,15.733
28.6,16.467
28.64,16.533
28.68,15.067
28.72,16.567
28.76,17.733
28.8,16.2
28.84,16.6
28.88,16.533
28.92,18
28.96,18.5
29,18.067
29.04,18.4
29.08,17.933
29.12,18.267
29.16,19.833
29.2,18.433
29.24,18.2
29.28,18.467
29.32,18.433
29.36,20.333
29.4,19.333
29.44,19.533
29.48,20.733
29.52,20.167
29.56,19.6
29.6,20.1
29.64,20.4
29.68,20.6
29.72,19.2
29.76,19.2
29.8,21.3
29.84,18.267
29.88,19.033
29.92,18.667
29.96,19.233
30,20.5
30.04,20.067
30.08,20.3
30.12,21.667
30.16,19.367
30.2,23.1
30.24,21.933
30.28,21.2
30.32,22.667
30.36,23.767
30.4,25.8
30.44,29.4
30.48,27.133
30.52,29.867
30.56,30.433
30.6,33.8
30.64,32.933
30.68,32.933
30.72,33.1
30.76,33.167
30.8,33.867
30.84,30.767
30.88,28.4
30.92,28.4
30.96,27.367
31,28.3
31.04,26.533
31.08,25.467
31.12,24.5
31.16,25.233
31.2,23.467
31.24,22.767
31.28,24.2
31.32,23.067
31.36,22.3
31.4,21.267
31.44,20.4
31.48,21.433
31.52,21.133
31.56,21.1
31.6,21.8
31.64,21.433
31.68,22.4
31.72,20.767
31.76,22.567
31.8,21.367
31.84,21.833
31.88,21
31.92,20.4
31.96,20.433
32,19.6
32.04,18.867
32.08,20.3
32.12,19.133
32.16,19.767
32.2,18.6
32.24,18.667
32.28,16.8
32.32,17.3
32.36,15.833
32.4,15.267
32.44,14.867
32.48,14.967
32.52,14.733
